customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Tenure_Group,Monthly_Charge_Range,Predicted_Churn_Probability,Churn_Risk_Percentage,Predicted_Churn,Prediction_Correct,Churn_Risk_Category,Churn_Risk_Score,Retention_Priority,Retention_Action,High_Risk_Flag
5336-UFNZP,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.45,7047.5,No,49–72 Months,$90.01–$120,0.2525659749941482,25.26,No,Yes,Low Risk,25,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
6854-EXGSF,Female,0,No,No,8,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.5,573.15,No,0–12 Months,$35.01–$70,0.28270947926374135,28.27,No,Yes,Low Risk,28,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
1241-EZFMJ,Male,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.45,1538.6,No,49–72 Months,$0–$35,0.005085289485142639,0.51,No,Yes,Low Risk,1,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
9233-PSYHO,Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),100.15,4459.8,No,25–48 Months,$90.01–$120,0.3481390550254702,34.81,No,Yes,Medium Risk,35,Priority 3 - Medium,Monitor engagement and provide targeted retention offer,No
5376-PCKNB,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.45,7459.0,No,49–72 Months,$90.01–$120,0.13912759523319052,13.91,No,Yes,Low Risk,14,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
8044-BGWPI,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.15,306.05,No,0–12 Months,$0–$35,0.187750378570796,18.78,No,Yes,Low Risk,19,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
4060-LDNLU,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,96.2,639.7,No,0–12 Months,$90.01–$120,0.7371454682788833,73.71,Yes,No,High Risk,74,Priority 2 - High,Offer contract upgrade incentive; Promote automatic payment enrollment; Offer security service retention package; Offer technical support retention package,Yes
3589-PPVKW,Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.4,348.15,No,0–12 Months,$35.01–$70,0.3637639918810558,36.38,No,Yes,Medium Risk,36,Priority 3 - Medium,Monitor engagement and provide targeted retention offer,No
8327-LZKAS,Female,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.55,4533.9,Yes,25–48 Months,$90.01–$120,0.3714712093681792,37.15,No,No,Medium Risk,37,Priority 3 - Medium,Monitor engagement and provide targeted retention offer,No
5887-IKKYO,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),94.35,5563.65,No,49–72 Months,$90.01–$120,0.04905246336128928,4.91,No,Yes,Low Risk,5,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
1075-BGWOH,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,1587.55,Yes,13–24 Months,$90.01–$120,0.7922664973506355,79.23,Yes,Yes,High Risk,79,Priority 2 - High,Offer contract upgrade incentive; Promote automatic payment enrollment; Offer security service retention package; Offer technical support retention package,Yes
1755-RMCXH,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,40.25,No,0–12 Months,$0–$35,0.15703520914318467,15.7,No,Yes,Low Risk,16,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
0302-JOIVN,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,842.9,Yes,0–12 Months,$90.01–$120,0.6276587485174544,62.77,Yes,Yes,High Risk,63,Priority 2 - High,Offer contract upgrade incentive; Promote automatic payment enrollment; Offer security service retention package; Offer technical support retention package,Yes
3858-XHYJO,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),105.75,4228.55,No,25–48 Months,$90.01–$120,0.20442000430768006,20.44,No,Yes,Low Risk,20,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
4299-SIMNS,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,784.45,No,0–12 Months,$70.01–$90,0.6157630150479817,61.58,Yes,No,High Risk,62,Priority 2 - High,Offer contract upgrade incentive; Promote automatic payment enrollment; Offer technical support retention package,Yes
7025-IWFHT,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.55,3729.75,No,25–48 Months,$70.01–$90,0.20709034696773213,20.71,No,Yes,Low Risk,21,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
6261-LHRTG,Female,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1406.9,No,25–48 Months,$35.01–$70,0.1779500122947313,17.8,No,Yes,Low Risk,18,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
7841-FCRQD,Female,0,Yes,No,33,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),53.75,1857.3,No,25–48 Months,$35.01–$70,0.05828786966340268,5.83,No,Yes,Low Risk,6,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
2056-EVGZL,Male,0,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),105.75,7322.5,No,49–72 Months,$90.01–$120,0.06245323395273838,6.25,No,Yes,Low Risk,6,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
8777-MBMTS,Female,1,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),105.85,6725.5,No,49–72 Months,$90.01–$120,0.06684072169946595,6.68,No,Yes,Low Risk,7,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
7753-USQYQ,Male,0,No,No,55,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,64.2,3627.3,No,49–72 Months,$35.01–$70,0.053790885505211286,5.38,No,Yes,Low Risk,5,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
5366-IJEQJ,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.7,1761.45,Yes,13–24 Months,$70.01–$90,0.6880388647194671,68.8,Yes,Yes,High Risk,69,Priority 2 - High,Offer contract upgrade incentive; Promote automatic payment enrollment; Offer security service retention package; Offer technical support retention package,Yes
7661-CPURM,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),87.7,1725.95,No,13–24 Months,$70.01–$90,0.272613233091486,27.26,No,Yes,Low Risk,27,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
6233-HXJMX,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),89.3,4192.15,No,25–48 Months,$70.01–$90,0.4105932602126865,41.06,No,Yes,Medium Risk,41,Priority 3 - Medium,Monitor engagement and provide targeted retention offer,No
5902-WBLSE,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.15,1411.2,No,49–72 Months,$0–$35,0.002606123132621121,0.26,No,Yes,Low Risk,0,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
1981-INRFU,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.75,164.5,Yes,0–12 Months,$70.01–$90,0.7404314661192464,74.04,Yes,Yes,High Risk,74,Priority 2 - High,Offer contract upgrade incentive; Promote automatic payment enrollment; Offer security service retention package; Offer technical support retention package,Yes
4971-PUYQO,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,94.55,2724.6,Yes,25–48 Months,$90.01–$120,0.6389186129075793,63.89,Yes,Yes,High Risk,64,Priority 2 - High,Offer contract upgrade incentive; Offer security service retention package; Offer technical support retention package,Yes
3239-TPHPZ,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.05,264.55,No,0–12 Months,$0–$35,0.06839404986531426,6.84,No,Yes,Low Risk,7,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
5115-GZDEL,Male,0,No,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.2,4671.7,No,49–72 Months,$35.01–$70,0.007453501483989474,0.75,No,Yes,Low Risk,1,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
3338-CVVEH,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.55,1173.55,No,0–12 Months,$90.01–$120,0.7177364594893586,71.77,Yes,No,High Risk,72,Priority 2 - High,Offer contract upgrade incentive; Promote automatic payment enrollment; Offer security service retention package; Offer technical support retention package,Yes
8485-GJCDN,Female,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.05,318.5,Yes,0–12 Months,$35.01–$70,0.6365254713520806,63.65,Yes,Yes,High Risk,64,Priority 2 - High,Offer contract upgrade incentive; Offer security service retention package; Offer technical support retention package,Yes
2615-YVMYX,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.5,7713.55,No,49–72 Months,$90.01–$120,0.3508020492768966,35.08,No,Yes,Medium Risk,35,Priority 3 - Medium,Monitor engagement and provide targeted retention offer,No
2851-STERV,Male,1,No,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,73.0,2471.25,No,25–48 Months,$70.01–$90,0.1695747818789524,16.96,No,Yes,Low Risk,17,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
4393-GEADV,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.75,7842.3,No,49–72 Months,$90.01–$120,0.030342516780884628,3.03,No,Yes,Low Risk,3,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
8486-AYEQH,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.05,2227.8,No,25–48 Months,$70.01–$90,0.5226161165958658,52.26,Yes,No,Medium Risk,52,Priority 3 - Medium,Monitor engagement and provide targeted retention offer,No
1527-SXDPN,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),96.25,4990.25,Yes,49–72 Months,$90.01–$120,0.078871957798717,7.89,No,No,Low Risk,8,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
6029-WTIPC,Male,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.1,3744.05,Yes,25–48 Months,$90.01–$120,0.6692180577918145,66.92,Yes,Yes,High Risk,67,Priority 2 - High,Offer contract upgrade incentive; Promote automatic payment enrollment; Offer security service retention package; Offer technical support retention package,Yes
8634-CILSZ,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.7,7220.35,Yes,49–72 Months,$90.01–$120,0.13756228130571876,13.76,No,No,Low Risk,14,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
5419-JKZNQ,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,77.9,2351.45,No,25–48 Months,$70.01–$90,0.41078588581277353,41.08,No,Yes,Medium Risk,41,Priority 3 - Medium,Monitor engagement and provide targeted retention offer,No
2495-KZNFB,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.65,2989.6,No,25–48 Months,$90.01–$120,0.49249372283918186,49.25,No,Yes,Medium Risk,49,Priority 3 - Medium,Monitor engagement and provide targeted retention offer,No
1409-PHXTF,Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.45,6077.75,No,49–72 Months,$90.01–$120,0.1827132393753938,18.27,No,Yes,Low Risk,18,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
4560-WQAQW,Female,0,No,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),68.7,4070.95,No,49–72 Months,$35.01–$70,0.024237314482094135,2.42,No,Yes,Low Risk,2,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
9591-YVTEB,Male,1,No,No,55,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.85,2479.05,No,49–72 Months,$35.01–$70,0.14367156899292016,14.37,No,Yes,Low Risk,14,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
9309-BZGNT,Male,1,Yes,No,69,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),29.8,2134.3,No,49–72 Months,$0–$35,0.034506682661232455,3.45,No,Yes,Low Risk,3,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
4274-DRSQT,Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.9,6000.1,No,49–72 Months,$70.01–$90,0.13949228688444987,13.95,No,Yes,Low Risk,14,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
2027-DNKIV,Male,0,Yes,Yes,37,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,58.75,2203.1,No,25–48 Months,$35.01–$70,0.03592894841460345,3.59,No,Yes,Low Risk,4,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
8075-GXIUB,Male,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.85,183.15,No,0–12 Months,$0–$35,0.0805249575426584,8.05,No,Yes,Low Risk,8,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
2885-HIJDH,Male,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.9,6194.1,No,49–72 Months,$70.01–$90,0.011804271573319952,1.18,No,Yes,Low Risk,1,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
5424-RLQLC,Male,0,No,No,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.65,638.95,No,0–12 Months,$35.01–$70,0.3758300771845787,37.58,No,Yes,Medium Risk,38,Priority 3 - Medium,Monitor engagement and provide targeted retention offer,No
6682-QJDGB,Male,0,No,Yes,40,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.25,2139.2,Yes,25–48 Months,$35.01–$70,0.07120198381738307,7.12,No,No,Low Risk,7,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
6507-DTJZV,Male,0,No,Yes,13,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.4,831.75,No,13–24 Months,$35.01–$70,0.2795073907425989,27.95,No,Yes,Low Risk,28,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
8780-IXSTS,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,521.3,Yes,0–12 Months,$90.01–$120,0.7362989615996877,73.63,Yes,Yes,High Risk,74,Priority 2 - High,Offer contract upgrade incentive; Promote automatic payment enrollment; Offer security service retention package; Offer technical support retention package,Yes
7673-BQGKU,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,1337.5,No,49–72 Months,$0–$35,0.0019128999782464559,0.19,No,Yes,Low Risk,0,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
6723-WSNTY,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.1,7181.95,No,49–72 Months,$90.01–$120,0.170166686820596,17.02,No,Yes,Low Risk,17,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
9530-EHPOH,Male,0,No,No,11,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.75,608.0,Yes,0–12 Months,$35.01–$70,0.40047842141245565,40.05,No,No,Medium Risk,40,Priority 3 - Medium,Monitor engagement and provide targeted retention offer,No
2725-IWWBA,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,56.9,2560.1,No,25–48 Months,$35.01–$70,0.01795294018468201,1.8,No,Yes,Low Risk,2,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
0345-HKJVM,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.3,577.6,Yes,0–12 Months,$70.01–$90,0.6894442443545604,68.94,Yes,Yes,High Risk,69,Priority 2 - High,Offer contract upgrade incentive; Promote automatic payment enrollment; Offer security service retention package; Offer technical support retention package,Yes
1061-PNTHC,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.6,5953.0,No,49–72 Months,$90.01–$120,0.23184560693527634,23.18,No,Yes,Low Risk,23,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
0394-YONDK,Male,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,1790.15,No,49–72 Months,$0–$35,0.0026714511781911797,0.27,No,Yes,Low Risk,0,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
6574-MCOEH,Female,0,Yes,Yes,33,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.15,2531.4,No,25–48 Months,$70.01–$90,0.17117897785474828,17.12,No,Yes,Low Risk,17,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
7399-QHBJS,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),66.75,4760.3,No,49–72 Months,$35.01–$70,0.003895796899457203,0.39,No,Yes,Low Risk,0,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
3049-SOLAY,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.2,292.85,Yes,0–12 Months,$90.01–$120,0.8241103927490049,82.41,Yes,Yes,High Risk,82,Priority 1 - Critical,Offer contract upgrade incentive; Promote automatic payment enrollment; Offer security service retention package; Offer technical support retention package,Yes
0997-YTLNY,Female,0,No,Yes,19,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,48.8,953.65,No,13–24 Months,$35.01–$70,0.12916234128270826,12.92,No,Yes,Low Risk,13,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
3317-HRTNN,Female,1,No,No,5,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,45.7,198.0,Yes,0–12 Months,$35.01–$70,0.65745652821069,65.75,Yes,Yes,High Risk,66,Priority 2 - High,Offer contract upgrade incentive; Promote automatic payment enrollment; Offer security service retention package; Offer technical support retention package,Yes
9479-HYNYL,Female,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),80.7,5705.05,No,49–72 Months,$70.01–$90,0.016032038678223007,1.6,No,Yes,Low Risk,2,Priority 4 - Low,Maintain relationship and monitor satisfaction,No
